,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
23,"La familia O'Leary viaja a Chicago para comenzar una nueva vida cuando Patrick O'Leary intenta competir con un tren de vapor. Pero durante la carrera, su caballo se desboca y muere. Su esposa Molly y sus tres hijos se quedan solos en la ciudad, donde ella se busca la vida trabajando como lavandera. Rápidamente su trabajo empieza a prosperar y decide montar un negocio de lavandería en un área conocida como ""the Patch"", en el oeste de Chicago. Mientras tanto, sus hijos reciben una próspera educación. Uno, Jack, se convierte en un abogado reformista; pero otro, Dion, se ve involucrado en el juego. Mientras lava una sábana, la Sra. O'Leary descubre un dibujo, aparentemente creado por Gil Warren, un astuto empresario local. Sus hijos se dan cuenta de que revela que tiene un plan para hacer funcionar un tranvía a lo largo de una calle que él y sus compinches pretenden comprar a bajo precio.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.6244442790121827,False
24,"Jefferson Smith (James Stewart), un joven ingenuo e idealista, que parece fácilmente manipulable, es nombrado senador. Ignora que en Washington tendrá que vérselas con políticos y empresarios sin escrúpulos que le harán perder la fe. Sin embargo, gracias a una periodista,  (Jean Arthur) que en un primer momento quiso embaucarlo para una nota sensacionalista, y que termina enamorándose de Jefferson, protagoniza en el Senado una espectacular y maratoniana intervención en la que, además de defender apasionadamente la democracia, pone en evidencia una importante trama de corrupción.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.15376150987916462,False
25,"El joven e ingenuo tejano Joe Buck deja su trabajo de lavaplatos y se dirige a la ciudad de Nueva York. Allí  intenta trabajar como gigoló seduciendo a mujeres maduras de Manhattan. Pero, lo que parecía ser una vida de placer pronto se descubre que dicho mundo no es como él se imaginaba.  Es estafado por Rico ""Ratso"" Rizzo, un timador tuberculoso que sueña con el dinero fácil. Cuando Joe cae en una situación desesperada, Ratso lleva a Joe a su condenado apartamento y se juntan en la desdicha para poder sobrevivir del mejor modo posible.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.3191398394596123,False
26,"La viuda Aurora Greenway (Shirley MacLaine) mantiene a varios pretendientes a distancia, centrándose en cambio en su relación estrecha pero controladora con su hija Emma (Debra Winger). Ansiosa por escapar de su madre, Emma se casa con el joven profesor universitario Flap Horton (Jeff Daniels) y luego se muda y tiene tres hijos. A pesar de sus frecuentes disputas y dificultades para llevarse bien, Emma y Aurora tienen un vínculo entre ellas que no se puede romper, y mantienen contacto por teléfono.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,1.0,False
27,"Basil (Alan Bates) es un escritor británico-griego criado en el Reino Unido que presenta las características de un inglés tenso y de clase media. Está esperando en el puerto de El Pireo de Atenas en Grecia continental para tomar un barco a Creta cuando conoce a un rústico, pero entusiasta campesino y músico llamado Zorba (Anthony Quinn). Basil explica a Zorba que se dirige a una aldea rural de Creta, donde su padre es dueño de unas tierras, con la intención de reabrir una mina de lignito y tal vez curar su bloqueo como escritor. Zorba relata su experiencia con la minería y convence a Basil para que vayan juntos.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.18311058583326598,True
28,"La trama se desarrolla en la década de 1920, durante el período de la creciente influencia del Movimiento de independencia indio en el llamado Raj británico.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4504386885563969,False
29,"Los Amberson son una familia de clase alta que vive en Indianápolis. Un día, la matriarca de la familia, Isabel Amberson, es humillada en público por su novio, el inventor Eugene Morgan. Ella rompe su relación y decide casarse con el insípido Wilbur Minafer.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.48401639859309287,False
30,"Minari sigue a una familia coreano-estadounidense que se muda a una pequeña granja de Arkansas en busca de su propio sueño americano. El hogar familiar cambia por completo con la llegada de su abuela astuta, malhablada pero increíblemente cariñosa.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.46630742416988025,False
31,"Dunkerque es una ciudad francesa que sirvió como escenario para la operación militar de los Aliados entre mayo y junio de 1940 en la que se centra la película. Conocida como Operación Dinamo, consistió en la evacuación de las tropas aliadas que habían sido cercadas por el ejército alemán nazi durante la batalla de Dunkerque en plena invasión de Francia. Casi la totalidad de la Fuerza Expedicionaria Británica, parte del ejército belga y tres unidades del ejército francés debieron evacuar las playas y el puerto de Dunkerque ante la ofensiva alemana, en lo que el primer ministro del Reino Unido en aquel momento, Winston Churchill, denominó como «un colosal desastre militar en el que el corazón y el cerebro del ejército británico quedaron aislados y a punto de perecer o ser capturados». Posteriormente, tras la exitosa evacuación, Churchill dijo que había sido un verdadero milagro; por eso la operación también es conocida como «El milagro de Dunkerque».",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.2499629091397555,False
32,"Una casamentera, Dolly Levi, hace un viaje a Yonkers, Nueva York, para conocer al adinerado soltero, Horace Vandergelder, que solicita sus servicios. Considera que en su casa falta un toque femenino. Mientras está con él, Dolly lo convence a él, a sus dos empleados, a la sobrina de Horace y a su pretendiente para ir a Nueva York. En Nueva York ella empareja a los empleados de Vandergelder con la mujer —y a su asistente— que él ha estado cortejando con la ayuda de Dolly (quien secretamente tiene planes de boda con Horace Vandergelder). Finalmente Horace termina sucumbiendo a los encantos de Dolly y le declara su amor.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.482701494231248,False
33,"La historia trata sobre dos trabajadores que emigran a California durante la Gran Depresión. George Milton (Burgess Meredith) es un hombre inteligente y cínico, y Lennie Small (Lon Chaney Jr.) un hombre de gran estatura y fuerza inmensa, pero limitada capacidad mental.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4133059044419596,False
